Id,Order_Date,Customer_Id,Store_Id,Payment_Method
2562,07/10/2024,73,2,UPI
2563,23/06/2024,402,6,Cash
2564,15/10/2024,226,4,Credit Card
2565,26/09/2024,87,2,Debit Card
2566,15/09/2024,110,2,Debit Card
2567,26/08/2024,308,5,Credit Card
2568,21/08/2024,295,5,Debit Card
2569,16/09/2024,364,5,Credit Card
2570,08/05/2024,100,2,Debit Card
2571,06/03/2025,313,5,UPI
2572,05/02/2025,175,3,Cash
2573,27/07/2024,10,1,Credit Card
2574,20/09/2024,301,5,Debit Card
2575,21/12/2024,455,6,Credit Card
2576,23/08/2024,313,5,Debit Card
2577,28/09/2024,333,5,Credit Card
2578,15/09/2024,433,6,UPI
2579,09/04/2024,338,5,UPI
2580,09/02/2025,78,2,Cash
2581,19/03/2025,163,3,Credit Card
2582,11/02/2025,309,5,Debit Card
2583,13/05/2024,48,1,Credit Card
2584,22/12/2024,327,5,Cash
2585,01/05/2024,461,6,Credit Card
2586,22/07/2024,440,6,Debit Card
2587,31/03/2025,272,4,Credit Card
2588,14/12/2024,429,6,UPI
2589,15/03/2025,354,5,Debit Card
2590,29/03/2025,339,5,UPI
2591,13/06/2024,132,2,Debit Card
2592,24/05/2024,411,6,Debit Card
2593,30/06/2024,194,3,Credit Card
2594,18/01/2025,455,6,Debit Card
2595,13/04/2024,460,6,Cash
2596,28/08/2024,15,1,UPI
2597,13/03/2025,460,6,UPI
2598,07/02/2025,113,2,Debit Card
2599,29/08/2024,208,3,Cash
2600,24/10/2024,239,4,UPI
2601,18/05/2024,468,6,Cash
2602,15/05/2024,373,6,UPI
2603,04/01/2025,320,5,Credit Card
2604,17/01/2025,49,1,Cash
2605,16/02/2025,459,6,UPI
2606,22/11/2024,489,6,Credit Card
2607,03/08/2024,250,4,Debit Card
2608,14/05/2024,124,2,Credit Card
2609,06/09/2024,408,6,UPI
2610,21/02/2025,24,1,Credit Card
2611,28/01/2025,416,6,Debit Card
2612,04/01/2025,173,3,Cash
2613,17/07/2024,313,5,Debit Card
2614,27/08/2024,25,1,Cash
2615,26/07/2024,323,5,Debit Card
2616,11/05/2024,13,1,Credit Card
2617,25/10/2024,149,3,UPI
2618,07/09/2024,63,1,Cash
2619,13/08/2024,488,6,Debit Card
2620,23/01/2025,209,3,UPI
2621,28/04/2024,232,4,UPI
2622,12/10/2024,327,5,Cash
2623,06/10/2024,408,6,Credit Card
2624,12/05/2024,183,3,Cash
2625,12/09/2024,149,3,Credit Card
2626,18/06/2024,108,2,Debit Card
2627,10/09/2024,113,2,Cash
2628,21/11/2024,39,1,Cash
2629,28/10/2024,28,1,Cash
2630,25/08/2024,261,4,Cash
2631,16/07/2024,319,5,Credit Card
2632,26/06/2024,463,6,UPI
2633,14/09/2024,373,6,Credit Card
2634,04/12/2024,396,6,UPI
2635,15/04/2024,354,5,Cash
2636,17/02/2025,398,6,Credit Card
2637,03/11/2024,70,1,Debit Card
2638,17/09/2024,200,3,Cash
2639,09/08/2024,201,3,UPI
2640,22/05/2024,171,3,Debit Card
2641,12/02/2025,43,1,Credit Card
2642,04/03/2025,481,6,Credit Card
2643,01/11/2024,77,2,Credit Card
2644,22/06/2024,212,3,UPI
2645,26/10/2024,253,4,Credit Card
2646,12/04/2024,50,1,Debit Card
2647,03/04/2024,246,4,Debit Card
2648,07/09/2024,482,6,UPI
2649,11/03/2025,49,1,Debit Card
2650,23/06/2024,340,5,UPI
2651,28/04/2024,157,3,UPI
2652,02/02/2025,289,4,UPI
2653,19/04/2024,136,2,UPI
2654,17/07/2024,110,2,Credit Card
2655,19/11/2024,321,5,Cash
2656,31/01/2025,33,1,Cash
2657,21/10/2024,267,4,UPI
2658,28/06/2024,285,4,Cash
2659,27/06/2024,74,2,Credit Card
2660,10/07/2024,99,2,Debit Card
2661,30/06/2024,379,6,Credit Card
2662,10/10/2024,237,4,Debit Card
2663,24/12/2024,349,5,UPI
2664,11/10/2024,189,3,UPI
2665,16/10/2024,327,5,Debit Card
2666,19/05/2024,92,2,Debit Card
2667,28/07/2024,462,6,Cash
2668,29/01/2025,144,2,Debit Card
2669,13/03/2025,285,4,Debit Card
2670,16/05/2024,363,5,UPI
2671,20/06/2024,216,3,UPI
2672,16/03/2025,218,3,Credit Card
2673,01/04/2024,22,1,Credit Card
2674,27/10/2024,297,5,UPI
2675,16/10/2024,21,1,Cash
2676,11/03/2025,41,1,UPI
2677,03/10/2024,340,5,UPI
2678,22/01/2025,404,6,Debit Card
2679,03/08/2024,448,6,Cash
2680,14/10/2024,313,5,Debit Card
2681,03/07/2024,4,1,UPI
2682,03/07/2024,367,6,Debit Card
2683,21/01/2025,278,4,Debit Card
2684,02/10/2024,203,3,Credit Card
2685,20/03/2025,359,5,Debit Card
2686,16/09/2024,8,1,Cash
2687,20/07/2024,53,1,UPI
2688,18/10/2024,215,3,Cash
2689,14/03/2025,112,2,UPI
2690,29/09/2024,112,2,Cash
2691,01/08/2024,221,4,Cash
2692,08/01/2025,353,5,Credit Card
2693,13/06/2024,179,3,Debit Card
2694,19/03/2025,466,6,UPI
2695,20/03/2025,176,3,Credit Card
2696,27/03/2025,491,6,Credit Card
2697,09/06/2024,201,3,Debit Card
2698,09/04/2024,422,6,Cash
2699,07/11/2024,43,1,Cash
2700,12/01/2025,377,6,UPI
2701,25/10/2024,193,3,Credit Card
2702,01/08/2024,156,3,Cash
2703,03/09/2024,465,6,Debit Card
2704,12/10/2024,230,4,Debit Card
2705,31/10/2024,317,5,Debit Card
2706,26/11/2024,326,5,UPI
2707,27/02/2025,317,5,Credit Card
2708,19/03/2025,294,5,Cash
2709,05/06/2024,223,4,UPI
2710,25/02/2025,63,1,Credit Card
2711,27/10/2024,92,2,Debit Card
2712,08/06/2024,136,2,UPI
2713,04/11/2024,335,5,UPI
2714,29/08/2024,62,1,Credit Card
2715,10/05/2024,241,4,Cash
2716,04/08/2024,69,1,Cash
2717,05/10/2024,155,3,Debit Card
2718,27/10/2024,161,3,Debit Card
2719,22/10/2024,211,3,UPI
2720,25/04/2024,94,2,Debit Card
2721,06/03/2025,114,2,Debit Card
2722,21/04/2024,379,6,Cash
2723,26/08/2024,96,2,Cash
2724,20/03/2025,236,4,Cash
2725,25/01/2025,76,2,Credit Card
2726,15/12/2024,312,5,Credit Card
2727,11/06/2024,327,5,Credit Card
2728,19/05/2024,354,5,UPI
2729,29/11/2024,259,4,UPI
2730,30/08/2024,300,5,Credit Card
2731,20/09/2024,477,6,UPI
2732,17/11/2024,303,5,Credit Card
2733,02/06/2024,106,2,Cash
2734,31/03/2025,26,1,Debit Card
2735,25/05/2024,206,3,Credit Card
2736,29/05/2024,112,2,UPI
2737,18/06/2024,103,2,Credit Card
2738,14/04/2024,160,3,Cash
2739,04/11/2024,419,6,UPI
2740,20/02/2025,161,3,UPI
2741,26/03/2025,67,1,Cash
2742,29/10/2024,258,4,Credit Card
2743,12/03/2025,299,5,UPI
2744,20/05/2024,358,5,Cash
2745,15/12/2024,331,5,Credit Card
2746,10/04/2024,433,6,Cash
2747,11/09/2024,209,3,Cash
2748,29/10/2024,160,3,Debit Card
2749,12/01/2025,440,6,UPI
2750,31/05/2024,98,2,Debit Card
2751,07/04/2024,58,1,Debit Card
2752,28/01/2025,217,3,Credit Card
2753,14/02/2025,255,4,UPI
2754,24/08/2024,109,2,Debit Card
2755,06/12/2024,182,3,UPI
2756,24/03/2025,102,2,Credit Card
2757,04/08/2024,104,2,Credit Card
2758,27/03/2025,344,5,Debit Card
2759,03/02/2025,195,3,UPI
2760,16/02/2025,85,2,Cash
2761,25/07/2024,132,2,UPI
2762,20/08/2024,240,4,Cash
2763,12/11/2024,363,5,Debit Card
2764,06/02/2025,458,6,Credit Card
2765,27/03/2025,368,6,Credit Card
2766,03/11/2024,369,6,Credit Card
2767,27/03/2025,243,4,UPI
2768,20/06/2024,16,1,Debit Card
2769,19/06/2024,134,2,Debit Card
2770,02/03/2025,203,3,UPI
2771,06/07/2024,71,1,Cash
2772,25/11/2024,109,2,UPI
2773,12/04/2024,372,6,Debit Card
2774,04/04/2024,180,3,UPI
2775,18/04/2024,112,2,Debit Card
2776,07/11/2024,176,3,Debit Card
2777,03/05/2024,63,1,Credit Card
2778,04/07/2024,27,1,Cash
2779,16/11/2024,489,6,Cash
2780,17/12/2024,357,5,UPI
2781,15/03/2025,316,5,Debit Card
2782,14/09/2024,405,6,Cash
2783,13/11/2024,323,5,UPI
2784,11/04/2024,266,4,UPI
2785,20/06/2024,104,2,UPI
2786,16/09/2024,68,1,Debit Card
2787,23/04/2024,267,4,Credit Card
2788,26/10/2024,190,3,Debit Card
2789,13/11/2024,348,5,Credit Card
2790,27/05/2024,335,5,Credit Card
2791,22/07/2024,470,6,Credit Card
2792,04/02/2025,236,4,Credit Card
2793,05/11/2024,221,4,Cash
2794,01/01/2025,183,3,UPI
2795,15/06/2024,295,5,Cash
2796,04/10/2024,349,5,Cash
2797,03/08/2024,117,2,Cash
2798,15/11/2024,66,1,Cash
2799,21/10/2024,30,1,Credit Card
2800,21/09/2024,142,2,Cash
2801,27/12/2024,296,5,Debit Card
2802,23/02/2025,488,6,Cash
2803,31/08/2024,386,6,UPI
2804,21/04/2024,236,4,UPI
2805,18/11/2024,139,2,Cash
2806,25/05/2024,359,5,Debit Card
2807,20/08/2024,92,2,Debit Card
2808,02/05/2024,230,4,Debit Card
2809,30/07/2024,266,4,UPI
2810,27/04/2024,380,6,Credit Card
2811,22/02/2025,81,2,Cash
2812,04/05/2024,477,6,Cash
2813,15/11/2024,270,4,Cash
2814,05/03/2025,300,5,Debit Card
2815,23/08/2024,490,6,Debit Card
2816,06/06/2024,36,1,Credit Card
2817,04/06/2024,25,1,Cash
2818,16/11/2024,321,5,UPI
2819,20/11/2024,354,5,Credit Card
2820,01/10/2024,305,5,Cash
2821,16/07/2024,15,1,Debit Card
2822,26/03/2025,296,5,Cash
2823,08/11/2024,77,2,Credit Card
2824,10/07/2024,183,3,Cash
2825,18/04/2024,153,3,Cash
2826,19/10/2024,69,1,Cash
2827,11/10/2024,395,6,UPI
2828,27/02/2025,108,2,Debit Card
2829,30/04/2024,138,2,UPI
2830,24/06/2024,399,6,Cash
2831,24/01/2025,121,2,Debit Card
2832,16/03/2025,255,4,Cash
2833,05/12/2024,230,4,Debit Card
2834,07/11/2024,168,3,UPI
2835,06/02/2025,137,2,UPI
2836,19/05/2024,31,1,Cash
2837,13/09/2024,33,1,Credit Card
2838,20/10/2024,306,5,UPI
2839,18/05/2024,150,3,Debit Card
2840,24/07/2024,70,1,Cash
2841,08/01/2025,184,3,Cash
2842,16/11/2024,352,5,Credit Card
2843,05/10/2024,257,4,UPI
2844,26/03/2025,267,4,UPI
2845,22/02/2025,429,6,UPI
2846,25/09/2024,418,6,Cash
2847,08/02/2025,460,6,Credit Card
2848,18/01/2025,122,2,Cash
2849,13/01/2025,34,1,Debit Card
2850,28/03/2025,2,1,UPI
2851,10/09/2024,304,5,Credit Card
2852,25/12/2024,129,2,Debit Card
2853,28/07/2024,289,4,Cash
2854,14/07/2024,374,6,Credit Card
2855,08/10/2024,51,1,Credit Card
2856,22/10/2024,273,4,Credit Card
2857,14/04/2024,233,4,Cash
2858,05/09/2024,272,4,UPI
2859,06/05/2024,482,6,Cash
2860,01/02/2025,70,1,Debit Card
2861,12/03/2025,109,2,Cash
2862,02/06/2024,344,5,UPI
2863,31/10/2024,111,2,Credit Card
2864,12/07/2024,410,6,Debit Card
2865,25/07/2024,123,2,UPI
2866,07/01/2025,354,5,UPI
2867,19/09/2024,365,5,UPI
2868,22/11/2024,388,6,Credit Card
2869,24/05/2024,211,3,Cash
2870,06/09/2024,34,1,Credit Card
2871,28/01/2025,478,6,Cash
2872,19/11/2024,186,3,Cash
2873,29/12/2024,463,6,Debit Card
2874,22/02/2025,98,2,UPI
2875,05/07/2024,493,6,UPI
2876,13/09/2024,162,3,Credit Card
2877,10/09/2024,303,5,Cash
2878,20/01/2025,251,4,Debit Card
2879,30/10/2024,290,4,Debit Card
2880,08/07/2024,275,4,Credit Card
2881,27/03/2025,386,6,Debit Card
2882,29/10/2024,5,1,UPI
2883,19/06/2024,249,4,Cash
2884,24/09/2024,178,3,Cash
2885,11/05/2024,275,4,Cash
2886,15/05/2024,14,1,Cash
2887,18/07/2024,122,2,UPI
2888,31/03/2025,441,6,Cash
2889,09/01/2025,132,2,Cash
2890,03/07/2024,359,5,Credit Card
2891,21/12/2024,157,3,Cash
2892,18/03/2025,214,3,Debit Card
2893,19/11/2024,22,1,Credit Card
2894,09/02/2025,421,6,Debit Card
2895,26/10/2024,298,5,Credit Card
2896,04/10/2024,253,4,Cash
2897,30/09/2024,65,1,Credit Card
2898,01/10/2024,363,5,Debit Card
2899,01/04/2024,167,3,UPI
2900,19/07/2024,131,2,Cash
2901,03/10/2024,344,5,Debit Card
2902,19/09/2024,404,6,Cash
2903,18/09/2024,83,2,Credit Card
2904,10/01/2025,46,1,Credit Card
2905,25/03/2025,458,6,Debit Card
2906,03/07/2024,155,3,Cash
2907,03/01/2025,156,3,UPI
2908,13/12/2024,52,1,Credit Card
2909,21/04/2024,328,5,Cash
2910,01/10/2024,178,3,Credit Card
2911,21/08/2024,189,3,UPI
2912,02/01/2025,254,4,Cash
2913,04/07/2024,266,4,UPI
2914,06/02/2025,221,4,Credit Card
2915,30/08/2024,123,2,Debit Card
2916,18/01/2025,82,2,UPI
2917,27/08/2024,226,4,Cash
2918,23/02/2025,105,2,Debit Card
2919,06/06/2024,188,3,Debit Card
2920,08/06/2024,373,6,Cash
2921,05/10/2024,374,6,UPI
2922,08/11/2024,464,6,Debit Card
2923,31/08/2024,461,6,Cash
2924,22/02/2025,443,6,Cash
2925,19/07/2024,29,1,Debit Card
2926,25/09/2024,357,5,Credit Card
2927,20/07/2024,471,6,Cash
2928,10/10/2024,435,6,UPI
2929,21/09/2024,100,2,UPI
2930,04/03/2025,188,3,UPI
2931,27/05/2024,461,6,Cash
2932,02/07/2024,54,1,Credit Card
2933,15/07/2024,81,2,Debit Card
2934,10/02/2025,98,2,UPI
2935,19/05/2024,390,6,Cash
2936,18/06/2024,68,1,Debit Card
2937,24/10/2024,191,3,Credit Card
2938,05/07/2024,30,1,Debit Card
2939,11/11/2024,297,5,Cash
2940,24/10/2024,176,3,Credit Card
2941,03/08/2024,121,2,Cash
2942,24/05/2024,184,3,Cash
2943,12/02/2025,195,3,Credit Card
2944,02/11/2024,118,2,Credit Card
2945,06/11/2024,113,2,UPI
2946,07/05/2024,284,4,Cash
2947,19/08/2024,202,3,UPI
2948,08/06/2024,138,2,UPI
2949,02/06/2024,498,6,Credit Card
2950,11/09/2024,81,2,Cash
2951,10/04/2024,220,4,UPI
2952,08/07/2024,398,6,UPI
2953,28/12/2024,466,6,Credit Card
2954,06/12/2024,191,3,UPI
2955,18/07/2024,315,5,UPI
2956,18/10/2024,119,2,Cash
2957,05/04/2024,259,4,Cash
2958,02/12/2024,154,3,Credit Card
2959,24/02/2025,249,4,UPI
2960,12/03/2025,272,4,UPI
2961,21/07/2024,162,3,Credit Card
2962,12/11/2024,114,2,Cash
2963,31/01/2025,30,1,Debit Card
2964,31/07/2024,43,1,UPI
2965,15/08/2024,97,2,Cash
2966,06/12/2024,370,6,UPI
2967,04/04/2024,33,1,Debit Card
2968,01/10/2024,263,4,UPI
2969,29/03/2025,136,2,Cash
2970,07/01/2025,71,1,Debit Card
2971,19/09/2024,32,1,Credit Card
2972,17/11/2024,177,3,Credit Card
2973,14/03/2025,219,3,UPI
2974,21/07/2024,215,3,Debit Card
2975,18/05/2024,81,2,Cash
2976,30/05/2024,160,3,Credit Card
2977,18/12/2024,111,2,UPI
2978,08/05/2024,479,6,UPI
2979,11/03/2025,30,1,Debit Card
2980,09/07/2024,201,3,Credit Card
2981,29/11/2024,270,4,Debit Card
2982,19/02/2025,137,2,UPI
2983,30/10/2024,323,5,Debit Card
2984,05/09/2024,45,1,UPI
2985,11/08/2024,73,2,Credit Card
2986,03/04/2024,225,4,Cash
2987,28/04/2024,113,2,Debit Card
2988,23/11/2024,33,1,UPI
2989,30/11/2024,395,6,Credit Card
2990,07/01/2025,410,6,Debit Card
2991,14/07/2024,446,6,Credit Card
2992,18/06/2024,386,6,Debit Card
2993,14/04/2024,348,5,Credit Card
2994,05/04/2024,119,2,Cash
2995,25/04/2024,366,5,Cash
2996,17/02/2025,346,5,UPI
2997,20/10/2024,170,3,Credit Card
2998,24/06/2024,221,4,Credit Card
2999,11/10/2024,87,2,Credit Card
3000,22/12/2024,292,4,UPI
3001,21/03/2025,42,1,Credit Card
3002,28/11/2024,4,1,UPI
3003,21/02/2025,331,5,Cash
3004,11/03/2025,306,5,Cash
3005,26/09/2024,348,5,Debit Card
3006,18/04/2024,92,2,Debit Card
3007,02/12/2024,86,2,Cash
3008,13/02/2025,238,4,Credit Card
3009,23/04/2024,8,1,UPI
3010,04/06/2024,89,2,Debit Card
3011,17/12/2024,295,5,UPI
3012,24/04/2024,45,1,UPI
3013,07/05/2024,230,4,Cash
3014,19/02/2025,299,5,Cash
3015,08/09/2024,260,4,Credit Card
3016,23/08/2024,311,5,Debit Card
3017,04/08/2024,170,3,Debit Card
3018,20/09/2024,268,4,UPI
3019,26/01/2025,332,5,Debit Card
3020,13/09/2024,62,1,UPI
3021,10/03/2025,306,5,Cash
3022,13/02/2025,147,3,Credit Card
3023,18/11/2024,450,6,Credit Card
3024,26/03/2025,326,5,Cash
3025,30/01/2025,168,3,UPI
3026,11/08/2024,347,5,UPI
3027,19/03/2025,71,1,Credit Card
3028,24/08/2024,75,2,Credit Card
3029,21/02/2025,267,4,UPI
3030,18/02/2025,122,2,UPI
3031,03/09/2024,330,5,UPI
3032,22/11/2024,99,2,Credit Card
3033,17/12/2024,375,6,Credit Card
3034,06/03/2025,125,2,Cash
3035,26/02/2025,290,4,UPI
3036,21/03/2025,187,3,Credit Card
3037,29/06/2024,239,4,Credit Card
3038,29/04/2024,422,6,UPI
3039,04/05/2024,63,1,Debit Card
3040,18/03/2025,329,5,Credit Card
3041,27/07/2024,130,2,Credit Card
3042,20/05/2024,84,2,Cash
3043,08/11/2024,344,5,UPI
3044,04/04/2024,30,1,Credit Card
3045,04/04/2024,342,5,Credit Card
3046,21/07/2024,71,1,UPI
3047,02/08/2024,16,1,UPI
3048,06/01/2025,479,6,Debit Card
3049,12/04/2024,470,6,Cash
3050,24/08/2024,74,2,Debit Card
3051,31/03/2025,315,5,Cash
3052,22/02/2025,126,2,Debit Card
3053,01/10/2024,160,3,Debit Card
3054,13/04/2024,282,4,Cash
3055,26/02/2025,48,1,Credit Card
3056,21/03/2025,350,5,Cash
3057,21/07/2024,63,1,Debit Card
3058,22/08/2024,181,3,Cash
3059,30/12/2024,221,4,UPI
3060,06/12/2024,258,4,UPI
3061,22/03/2025,332,5,Credit Card
3062,06/06/2024,208,3,UPI
3063,10/05/2024,118,2,Cash
3064,13/08/2024,276,4,Cash
3065,11/12/2024,44,1,UPI
3066,07/02/2025,375,6,UPI
3067,01/01/2025,6,1,UPI
3068,08/06/2024,36,1,Debit Card
3069,21/05/2024,312,5,Debit Card
3070,02/05/2024,282,4,Debit Card
3071,06/06/2024,78,2,UPI
3072,03/08/2024,214,3,Credit Card
3073,14/03/2025,325,5,Credit Card
3074,13/12/2024,360,5,Cash
3075,25/08/2024,299,5,Credit Card
3076,17/09/2024,436,6,Credit Card
3077,03/09/2024,57,1,Credit Card
3078,01/04/2024,140,2,Cash
3079,12/12/2024,191,3,Debit Card
3080,24/02/2025,27,1,Cash
3081,30/03/2025,244,4,Cash
3082,19/08/2024,8,1,Credit Card
3083,10/02/2025,336,5,UPI
3084,04/05/2024,343,5,Debit Card
3085,02/03/2025,57,1,Cash
3086,10/06/2024,47,1,Debit Card
3087,03/11/2024,128,2,Cash
3088,05/03/2025,281,4,UPI
3089,10/10/2024,294,5,UPI
3090,02/04/2024,29,1,UPI
3091,13/08/2024,385,6,UPI
3092,15/04/2024,401,6,UPI
3093,30/08/2024,247,4,Debit Card
3094,03/01/2025,242,4,Debit Card
3095,21/06/2024,471,6,Credit Card
3096,13/04/2024,47,1,UPI
3097,11/02/2025,434,6,Cash
3098,25/05/2024,15,1,Cash
3099,05/06/2024,137,2,UPI
3100,07/05/2024,134,2,Credit Card
3101,28/05/2024,112,2,UPI
3102,21/02/2025,88,2,Debit Card
3103,03/07/2024,226,4,Credit Card
3104,18/12/2024,48,1,UPI
3105,09/01/2025,308,5,Credit Card
3106,09/06/2024,272,4,UPI
3107,01/02/2025,282,4,Cash
3108,27/12/2024,364,5,Debit Card
3109,11/08/2024,55,1,UPI
3110,15/03/2025,110,2,Debit Card
3111,28/01/2025,169,3,UPI
3112,11/02/2025,321,5,Cash
3113,30/05/2024,269,4,UPI
3114,13/06/2024,330,5,Debit Card
3115,08/03/2025,104,2,Credit Card
3116,21/07/2024,33,1,Credit Card
3117,26/04/2024,186,3,UPI
3118,10/04/2024,155,3,Cash
3119,23/10/2024,257,4,Debit Card
3120,07/05/2024,99,2,Cash
3121,20/02/2025,185,3,Debit Card
3122,13/09/2024,180,3,UPI
3123,20/08/2024,159,3,UPI
3124,31/12/2024,207,3,UPI
3125,12/03/2025,157,3,UPI
3126,04/03/2025,62,1,Cash
3127,25/03/2025,5,1,Debit Card
3128,27/10/2024,232,4,Debit Card
3129,12/11/2024,43,1,Cash
3130,07/08/2024,84,2,Cash
3131,25/10/2024,130,2,Debit Card
3132,12/10/2024,190,3,Debit Card
3133,15/03/2025,87,2,Debit Card
3134,26/09/2024,288,4,Credit Card
3135,06/03/2025,209,3,UPI
3136,11/10/2024,313,5,Cash
3137,20/09/2024,101,2,Credit Card
3138,26/09/2024,305,5,Cash
3139,31/05/2024,130,2,Cash
3140,21/08/2024,41,1,UPI
3141,02/09/2024,119,2,Cash
3142,30/06/2024,287,4,Debit Card
3143,16/05/2024,118,2,Credit Card
3144,25/08/2024,136,2,Debit Card
3145,25/11/2024,68,1,UPI
3146,31/01/2025,406,6,Debit Card
3147,24/03/2025,136,2,Cash
3148,20/02/2025,246,4,Credit Card
3149,11/03/2025,192,3,Cash
3150,11/11/2024,472,6,UPI
3151,21/06/2024,475,6,UPI
3152,24/01/2025,465,6,UPI
3153,04/03/2025,61,1,UPI
3154,03/03/2025,359,5,Credit Card
3155,18/12/2024,157,3,Cash
3156,06/10/2024,13,1,Credit Card
3157,31/05/2024,390,6,UPI
3158,29/05/2024,18,1,Credit Card
3159,26/10/2024,335,5,Cash
3160,31/01/2025,122,2,Cash
3161,22/04/2024,494,6,Debit Card
3162,05/02/2025,304,5,UPI
3163,12/09/2024,466,6,Credit Card
3164,08/02/2025,451,6,Debit Card
3165,25/02/2025,310,5,UPI
3166,14/02/2025,286,4,Cash
3167,20/05/2024,282,4,Credit Card
3168,15/07/2024,119,2,UPI
3169,10/12/2024,315,5,UPI
3170,01/04/2024,339,5,Cash
3171,13/08/2024,77,2,Cash
3172,11/12/2024,67,1,Debit Card
3173,20/03/2025,333,5,Debit Card
3174,16/03/2025,246,4,Cash
3175,15/07/2024,402,6,Cash
3176,17/01/2025,133,2,UPI
3177,18/01/2025,441,6,Credit Card
3178,10/05/2024,153,3,UPI
3179,26/07/2024,325,5,Cash
3180,07/11/2024,232,4,Debit Card
3181,25/03/2025,221,4,UPI
3182,19/06/2024,152,3,Debit Card
3183,13/11/2024,331,5,Credit Card
3184,24/01/2025,226,4,UPI
3185,29/04/2024,282,4,Credit Card
3186,11/01/2025,407,6,Credit Card
3187,17/04/2024,54,1,Debit Card
3188,13/09/2024,461,6,Cash
3189,04/07/2024,156,3,Debit Card
3190,17/08/2024,303,5,Debit Card
3191,12/02/2025,306,5,Debit Card
3192,16/07/2024,112,2,Debit Card
3193,25/01/2025,498,6,Debit Card
3194,20/05/2024,331,5,Credit Card
3195,13/12/2024,362,5,Credit Card
3196,16/12/2024,68,1,Debit Card
3197,09/08/2024,23,1,UPI
3198,18/05/2024,170,3,Cash
3199,15/07/2024,98,2,UPI
3200,26/01/2025,71,1,Debit Card
3201,15/06/2024,57,1,Debit Card
3202,24/08/2024,353,5,Cash
3203,07/05/2024,66,1,Debit Card
3204,30/01/2025,125,2,Debit Card
3205,20/09/2024,441,6,UPI
3206,10/01/2025,288,4,Cash
3207,14/09/2024,339,5,Debit Card
3208,05/01/2025,396,6,Credit Card
3209,02/01/2025,162,3,UPI
3210,22/10/2024,321,5,Credit Card
3211,15/07/2024,261,4,Debit Card
3212,03/09/2024,102,2,Debit Card
3213,26/03/2025,457,6,UPI
3214,22/05/2024,166,3,Cash
3215,29/06/2024,233,4,Debit Card
3216,14/07/2024,270,4,UPI
3217,27/10/2024,261,4,UPI
3218,04/12/2024,244,4,UPI
3219,10/11/2024,124,2,Debit Card
3220,09/04/2024,108,2,Cash
3221,29/03/2025,470,6,Cash
3222,11/06/2024,308,5,Debit Card
3223,18/06/2024,310,5,Debit Card
3224,24/11/2024,391,6,Debit Card
3225,30/05/2024,52,1,Credit Card
3226,08/11/2024,75,2,Credit Card
3227,10/02/2025,87,2,Debit Card
3228,15/07/2024,243,4,Cash
3229,04/07/2024,164,3,Debit Card
3230,04/08/2024,156,3,Cash
3231,17/04/2024,41,1,Cash
3232,17/12/2024,345,5,Credit Card
3233,27/12/2024,264,4,Credit Card
3234,11/07/2024,199,3,Debit Card
3235,26/02/2025,156,3,Cash
3236,11/12/2024,409,6,UPI
3237,10/12/2024,276,4,Debit Card
3238,19/05/2024,52,1,Debit Card
3239,29/01/2025,278,4,Cash
3240,20/07/2024,457,6,Cash
3241,24/01/2025,214,3,UPI
3242,21/04/2024,237,4,Cash
3243,29/10/2024,396,6,Credit Card
3244,19/03/2025,188,3,Cash
3245,22/11/2024,42,1,Cash
3246,07/02/2025,133,2,UPI
3247,11/12/2024,204,3,UPI
3248,27/03/2025,225,4,UPI
3249,02/01/2025,29,1,UPI
3250,15/09/2024,62,1,Credit Card
3251,19/03/2025,84,2,UPI
3252,21/04/2024,296,5,UPI
3253,01/11/2024,360,5,Debit Card
3254,28/05/2024,343,5,Debit Card
3255,25/04/2024,311,5,UPI
3256,18/12/2024,429,6,Credit Card
3257,15/03/2025,331,5,Debit Card
3258,05/01/2025,228,4,Cash
3259,27/12/2024,375,6,Credit Card
3260,10/10/2024,240,4,Credit Card
3261,29/10/2024,497,6,Cash
3262,08/01/2025,193,3,Debit Card
3263,09/04/2024,91,2,Cash
3264,08/01/2025,496,6,Cash
3265,16/02/2025,470,6,Cash
3266,09/06/2024,379,6,Debit Card
3267,26/04/2024,279,4,Credit Card
3268,17/02/2025,86,2,Cash
3269,13/03/2025,314,5,UPI
3270,09/05/2024,10,1,UPI
3271,23/10/2024,227,4,UPI
3272,27/08/2024,112,2,Credit Card
3273,26/05/2024,262,4,UPI
3274,06/09/2024,130,2,UPI
3275,04/01/2025,81,2,Cash
3276,29/12/2024,91,2,Debit Card
3277,09/12/2024,288,4,UPI
3278,10/10/2024,206,3,UPI
3279,06/11/2024,351,5,Debit Card
3280,16/06/2024,11,1,Credit Card
3281,03/06/2024,218,3,Credit Card
3282,01/08/2024,152,3,Credit Card
3283,23/10/2024,161,3,Debit Card
3284,09/03/2025,377,6,UPI
3285,02/09/2024,6,1,Credit Card
3286,01/08/2024,208,3,Debit Card
3287,16/01/2025,102,2,Cash
3288,09/04/2024,223,4,UPI
3289,04/06/2024,347,5,Cash
3290,07/04/2024,42,1,Cash
3291,01/03/2025,419,6,UPI
3292,24/03/2025,49,1,UPI
3293,26/10/2024,433,6,UPI
3294,28/07/2024,94,2,Credit Card
3295,28/10/2024,256,4,Cash
3296,27/03/2025,179,3,Debit Card
3297,06/03/2025,352,5,Cash
3298,15/06/2024,276,4,Debit Card
