Id,Order_Id,Product_Id,Quantity,Unit_Price,Discount%
13895,3042,222,5,75,4%
13896,3043,21,4,20,0%
13897,3043,222,2,75,4%
13898,3043,87,5,60,4%
13899,3043,473,4,50,0%
13900,3043,366,5,199,6%
13901,3044,220,2,15,0%
13902,3044,494,5,40,0%
13903,3044,377,5,499,6%
13904,3044,127,4,250,6%
13905,3044,128,2,190,6%
13906,3044,203,5,80,4%
13907,3045,113,2,90,4%
13908,3045,450,6,999,8%
13909,3045,203,6,80,4%
13910,3046,238,2,320,6%
13911,3046,303,3,6000,12%
13912,3046,49,1,220,6%
13913,3047,60,5,140,6%
13914,3047,440,3,1599,8%
13915,3047,388,4,899,8%
13916,3047,303,3,6000,12%
13917,3048,464,1,1599,8%
13918,3048,425,3,999,8%
13919,3049,475,2,25,0%
13920,3049,392,2,2299,10%
13921,3049,481,6,80,4%
13922,3049,153,2,115,6%
13923,3050,171,6,55,4%
13924,3050,86,6,80,4%
13925,3050,27,5,140,6%
13926,3050,367,5,1299,8%
13927,3051,241,1,60,4%
13928,3051,219,5,60,4%
13929,3051,64,3,130,6%
13930,3051,283,6,1500,8%
13931,3051,18,4,75,4%
13932,3052,295,2,2500,10%
13933,3052,152,6,128,6%
13934,3053,233,6,280,6%
13935,3053,130,6,230,6%
13936,3053,21,1,20,0%
13937,3053,233,4,280,6%
13938,3053,372,1,799,8%
13939,3053,100,5,60,4%
13940,3053,464,3,1599,8%
13941,3054,483,6,45,0%
13942,3054,305,2,1500,8%
13943,3054,474,6,30,0%
13944,3055,383,4,1999,8%
13945,3055,168,4,150,6%
13946,3055,486,1,350,6%
13947,3055,184,5,80,4%
13948,3055,461,6,2499,10%
13949,3055,55,3,180,6%
13950,3055,227,2,45,0%
13951,3056,23,3,180,6%
13952,3056,22,6,80,4%
13953,3056,319,6,45000,20%
13954,3056,381,6,2499,10%
13955,3057,370,2,3499,10%
13956,3057,446,6,3999,10%
13957,3057,263,5,399,6%
13958,3057,141,2,10,0%
13959,3058,288,4,500,6%
13960,3058,167,1,350,6%
13961,3058,237,3,70,4%
13962,3058,233,2,280,6%
13963,3058,302,2,800,8%
13964,3058,378,5,1299,8%
13965,3059,63,4,140,6%
13966,3059,214,2,45,0%
13967,3059,208,2,40,0%
13968,3059,25,3,90,4%
13969,3060,436,4,1299,8%
13970,3060,197,3,60,4%
13971,3060,13,6,250,6%
13972,3060,432,5,1399,8%
13973,3061,416,1,799,8%
13974,3061,472,3,80,4%
13975,3062,238,5,320,6%
13976,3062,423,3,599,8%
13977,3062,100,3,60,4%
13978,3063,262,5,349,6%
13979,3063,355,2,2199,10%
13980,3063,289,4,1800,8%
13981,3064,85,2,55,4%
13982,3064,352,2,3499,10%
13983,3064,488,4,300,6%
13984,3064,469,1,60,4%
13985,3065,34,5,90,4%
13986,3065,361,1,599,8%
13987,3065,368,3,499,6%
13988,3065,19,3,300,6%
13989,3065,45,4,400,6%
13990,3065,210,4,150,6%
13991,3066,289,2,1800,8%
13992,3066,414,1,700,8%
13993,3066,456,4,1499,8%
13994,3066,229,6,120,6%
13995,3066,473,2,50,0%
13996,3066,368,1,499,6%
13997,3066,446,2,3999,10%
13998,3067,122,2,480,6%
13999,3067,53,6,350,6%
14000,3067,404,1,176.33,6%
14001,3067,319,1,45000,20%
14002,3068,339,6,45000,20%
14003,3068,400,3,1499,8%
14004,3068,73,5,70,4%
14005,3068,124,5,180,6%
14006,3069,120,4,200,6%
14007,3069,350,2,7999,12%
14008,3069,185,4,50,0%
14009,3069,369,6,2999,10%
14010,3069,186,3,120,6%
14011,3069,220,4,15,0%
14012,3069,222,4,75,4%
14013,3070,438,1,999,8%
14014,3070,234,5,55,4%
14015,3070,491,5,150,6%
14016,3070,307,3,2000,8%
14017,3070,470,1,40,0%
14018,3070,317,2,30000,16%
14019,3071,112,4,45,0%
14020,3071,482,5,15.13,0%
14021,3071,261,4,299,6%
14022,3071,434,4,999,8%
14023,3072,232,2,45,0%
14024,3072,75,5,55,4%
14025,3072,134,4,90,4%
14026,3072,108,2,50,0%
14027,3073,144,4,140,6%
14028,3073,23,6,180,6%
14029,3074,237,6,70,4%
14030,3074,435,5,499,6%
14031,3074,174,2,75,4%
14032,3074,358,5,4299,10%
14033,3075,160,2,299,6%
14034,3075,304,6,2500,10%
14035,3076,481,4,80,4%
14036,3076,263,3,399,6%
14037,3076,79,4,85,4%
14038,3077,168,3,150,6%
14039,3077,159,6,199,6%
14040,3077,495,4,35,0%
14041,3078,448,3,1299,8%
14042,3078,134,3,90,4%
14043,3078,264,1,199,6%
14044,3078,423,3,599,8%
14045,3079,415,6,550,8%
14046,3079,416,6,799,8%
14047,3080,28,1,130,6%
14048,3080,314,5,35000,18%
14049,3080,255,6,1200,8%
14050,3080,496,2,80,4%
14051,3081,6,1,55,4%
14052,3081,257,6,220,6%
14053,3081,179,6,200,6%
14054,3081,479,2,150,6%
14055,3081,281,4,1200,8%
14056,3081,223,6,350,6%
14057,3081,23,5,180,6%
14058,3082,477,3,40,0%
14059,3082,497,1,50,0%
14060,3083,364,2,7999,12%
14061,3083,399,2,1999,8%
14062,3083,46,3,150,6%
14063,3083,417,3,499,6%
14064,3083,286,5,1200,8%
14065,3083,242,3,350,6%
14066,3084,8,5,70,4%
14067,3084,293,4,850,8%
14068,3084,183,1,60,4%
14069,3084,20,4,70,4%
14070,3084,339,4,45000,20%
14071,3084,133,3,150,6%
14072,3085,478,5,90,4%
14073,3085,328,4,23000,16%
14074,3085,124,4,180,6%
14075,3086,385,3,1299,8%
14076,3086,407,3,180,6%
14077,3086,214,1,45,0%
14078,3086,201,2,50,0%
14079,3087,178,1,150,6%
14080,3087,29,6,160,6%
14081,3087,114,5,85,4%
14082,3087,235,2,12,0%
14083,3088,345,3,3299,10%
14084,3088,486,5,350,6%
14085,3088,151,4,349,6%
14086,3088,55,2,180,6%
14087,3089,434,5,999,8%
14088,3089,10,5,65,4%
14089,3090,172,6,120,6%
14090,3090,412,4,450,6%
14091,3090,282,3,400,6%
14092,3090,407,6,180,6%
14093,3090,187,6,70,4%
14094,3091,392,6,2299,10%
14095,3091,239,5,75,4%
14096,3092,322,2,24000,16%
14097,3092,478,2,90,4%
14098,3092,120,4,200,6%
14099,3092,252,3,400,6%
14100,3093,26,3,150,6%
14101,3093,103,3,40,0%
14102,3093,452,3,1599,8%
14103,3093,66,6,45,0%
14104,3093,199,4,40,0%
14105,3093,462,5,1499,8%
14106,3094,289,1,1800,8%
14107,3094,114,4,85,4%
14108,3094,431,5,799,8%
14109,3095,29,6,160,6%
14110,3095,411,3,599,8%
14111,3095,241,2,60,4%
14112,3096,113,5,90,4%
14113,3096,204,5,60,4%
14114,3097,157,6,99,4%
14115,3097,299,4,7000,12%
14116,3097,101,3,200,6%
14117,3097,42,2,250,6%
14118,3097,267,1,999,8%
14119,3097,114,1,85,4%
14120,3097,347,1,10499,14%
14121,3098,11,4,200,6%
14122,3098,232,6,45,0%
14123,3098,10,1,65,4%
14124,3099,313,5,18000,14%
14125,3099,35,6,100,4%
14126,3099,455,1,3999,10%
14127,3100,143,6,99,4%
14128,3100,354,3,1499,8%
14129,3100,148,6,22,0%
14130,3100,226,3,90,4%
14131,3100,250,6,700,8%
14132,3101,277,3,350,6%
14133,3101,65,5,50,0%
14134,3101,378,2,1299,8%
14135,3102,369,4,2999,10%
14136,3102,227,5,45,0%
14137,3102,70,1,70,4%
14138,3102,351,5,799,8%
14139,3102,462,6,1499,8%
14140,3102,227,4,45,0%
14141,3102,401,5,299,6%
14142,3103,173,6,65,4%
14143,3103,124,6,180,6%
14144,3103,284,3,350,6%
14145,3103,361,1,599,8%
14146,3103,327,5,30000,16%
14147,3103,390,1,1499,8%
14148,3103,120,4,200,6%
14149,3104,310,2,3000,10%
14150,3104,153,4,115,6%
14151,3104,409,5,799,8%
14152,3104,370,4,3499,10%
14153,3104,93,6,80,4%
14154,3104,87,2,60,4%
14155,3105,489,6,80,4%
14156,3105,379,1,399,6%
14157,3105,43,3,200,6%
14158,3105,161,2,340,6%
14159,3105,87,1,60,4%
14160,3105,12,1,60,4%
14161,3106,145,4,105,6%
14162,3106,432,4,1399,8%
14163,3106,48,1,180,6%
14164,3106,428,3,1499,8%
14165,3107,146,1,150,6%
14166,3107,278,1,1200,8%
14167,3108,234,2,55,4%
14168,3108,466,3,1299,8%
14169,3109,192,3,299,6%
14170,3109,276,1,900,8%
14171,3109,266,2,800,8%
14172,3109,2,4,50,0%
14173,3109,414,1,700,8%
14174,3109,171,1,55,4%
14175,3110,228,5,150,6%
14176,3110,389,5,1999,8%
14177,3110,5,1,90,4%
14178,3110,361,1,599,8%
14179,3111,333,3,18000,14%
14180,3111,402,4,399,6%
14181,3111,471,5,35,0%
14182,3112,58,6,160,6%
14183,3112,438,4,999,8%
14184,3113,483,2,45,0%
14185,3113,203,5,80,4%
14186,3114,217,1,50,0%
14187,3114,459,2,3999,10%
14188,3114,30,5,170,6%
14189,3115,461,4,2499,10%
14190,3115,217,6,50,0%
14191,3116,414,5,700,8%
14192,3116,126,4,220,6%
14193,3116,11,1,200,6%
14194,3116,406,1,200,6%
14195,3116,277,5,350,6%
14196,3116,237,2,70,4%
14197,3117,200,5,20,0%
14198,3117,452,5,1599,8%
14199,3117,216,1,120,6%
14200,3117,434,6,999,8%
14201,3117,8,2,70,4%
14202,3118,487,1,120,6%
14203,3118,455,2,3999,10%
14204,3119,425,4,999,8%
14205,3119,390,4,1499,8%
14206,3119,25,1,90,4%
14207,3119,391,5,1799,8%
14208,3119,227,6,45,0%
14209,3119,463,1,4999,10%
14210,3120,29,6,160,6%
14211,3120,397,6,1299,8%
14212,3120,184,4,80,4%
14213,3120,298,5,1200,8%
14214,3120,137,3,160,6%
14215,3120,46,5,150,6%
14216,3120,203,5,80,4%
14217,3121,334,2,6000,12%
14218,3121,240,4,65,4%
14219,3121,375,2,1499,8%
14220,3121,228,5,150,6%
14221,3121,442,2,999,8%
14222,3121,378,1,1299,8%
14223,3121,262,6,349,6%
14224,3122,185,6,50,0%
14225,3122,145,6,105,6%
14226,3122,357,6,3799,10%
14227,3122,195,4,250,6%
14228,3122,469,6,60,4%
14229,3123,157,4,99,4%
14230,3123,471,1,35,0%
14231,3123,342,5,4499,10%
14232,3123,273,4,800,8%
14233,3123,133,4,150,6%
14234,3123,366,2,199,6%
14235,3124,343,3,2999,10%
14236,3124,48,6,180,6%
14237,3125,129,4,210,6%
14238,3125,492,5,150,6%
14239,3125,33,5,250,6%
14240,3125,10,1,65,4%
14241,3125,453,1,1799,8%
14242,3125,435,5,499,6%
14243,3126,310,6,3000,10%
14244,3126,99,5,40,0%
14245,3126,360,4,7499,12%
14246,3126,443,3,2499,10%
14247,3126,18,6,75,4%
14248,3126,146,6,150,6%
14249,3126,142,6,20,0%
14250,3127,199,3,40,0%
14251,3127,339,1,45000,20%
14252,3127,495,5,35,0%
14253,3128,87,4,60,4%
14254,3128,30,1,170,6%
14255,3128,210,2,150,6%
14256,3128,251,4,1500,8%
14257,3129,478,2,90,4%
14258,3129,75,2,55,4%
14259,3129,316,4,25000,16%
14260,3129,483,2,45,0%
14261,3129,225,5,70,4%
14262,3130,123,4,200,6%
14263,3130,144,5,140,6%
14264,3130,313,6,18000,14%
14265,3130,414,2,700,8%
14266,3131,13,3,250,6%
14267,3131,209,1,35,0%
14268,3132,320,4,10000,12%
14269,3132,138,2,200,6%
14270,3132,176,1,40,0%
14271,3132,387,3,1299,8%
14272,3132,249,5,350,6%
14273,3132,418,2,699,8%
14274,3133,282,6,400,6%
14275,3133,353,6,2999,10%
14276,3133,370,3,3499,10%
14277,3133,53,4,350,6%
14278,3133,351,3,799,8%
14279,3133,319,6,45000,20%
14280,3134,16,4,65,4%
14281,3134,150,2,160,6%
14282,3134,354,3,1499,8%
14283,3134,105,2,90,4%
14284,3134,15,3,220,6%
14285,3134,288,4,500,6%
14286,3134,364,5,7999,12%
14287,3135,454,4,1299,8%
14288,3135,240,5,65,4%
14289,3135,284,1,350,6%
14290,3135,346,2,28999,16%
14291,3136,488,3,300,6%
14292,3136,39,6,200,6%
14293,3136,247,2,600,8%
14294,3136,213,1,75,4%
14295,3136,238,1,320,6%
14296,3137,334,4,6000,12%
14297,3137,421,1,1099,8%
14298,3137,195,5,250,6%
14299,3137,258,5,150,6%
14300,3138,250,4,700,8%
14301,3138,212,2,40,0%
14302,3138,175,3,300,6%
14303,3138,32,5,300,6%
14304,3138,97,3,60,4%
14305,3138,47,3,450,6%
14306,3139,94,2,190,6%
14307,3139,132,1,150,6%
14308,3139,360,2,7499,12%
14309,3139,112,5,45,0%
14310,3139,428,2,1499,8%
14311,3139,21,5,20,0%
14312,3139,57,5,190,6%
14313,3140,414,6,700,8%
14314,3140,231,1,100,4%
14315,3141,62,2,160,6%
14316,3141,285,5,1000,8%
14317,3141,242,4,350,6%
14318,3141,330,3,12000,14%
14319,3142,223,6,350,6%
14320,3142,39,5,200,6%
14321,3143,460,3,1999,8%
14322,3143,273,5,800,8%
14323,3143,449,3,1499,8%
14324,3144,361,4,599,8%
14325,3144,379,1,399,6%
14326,3144,223,6,350,6%
14327,3145,495,5,35,0%
14328,3145,483,2,45,0%
14329,3145,438,1,999,8%
14330,3145,230,6,180,6%
14331,3145,483,2,45,0%
14332,3146,433,1,1599,8%
14333,3146,283,4,1500,8%
14334,3146,307,3,2000,8%
14335,3146,375,3,1499,8%
14336,3147,316,6,25000,16%
14337,3147,397,2,1299,8%
14338,3147,214,6,45,0%
14339,3147,366,2,199,6%
14340,3147,257,3,220,6%
14341,3147,424,6,799,8%
14342,3148,424,5,799,8%
14343,3148,419,3,599,8%
14344,3148,213,6,75,4%
14345,3148,411,2,599,8%
14346,3149,145,3,105,6%
14347,3149,287,4,1500,8%
14348,3149,355,5,2199,10%
14349,3149,447,4,2599,10%
14350,3149,474,6,30,0%
14351,3149,284,3,350,6%
14352,3150,8,6,70,4%
14353,3150,68,1,120,6%
14354,3151,396,4,2499,10%
14355,3151,76,3,50,0%
14356,3151,56,5,220,6%
14357,3152,213,6,75,4%
14358,3152,18,2,75,4%
14359,3152,1,3,120,6%
14360,3152,195,4,250,6%
14361,3152,85,5,55,4%
14362,3152,43,2,200,6%
14363,3153,163,6,200,6%
14364,3153,266,6,800,8%
14365,3153,413,6,950,8%
14366,3153,291,1,150,6%
14367,3153,240,6,65,4%
14368,3153,325,3,9000,12%
14369,3154,498,3,30,0%
14370,3154,88,6,65,4%
14371,3154,276,2,900,8%
14372,3154,499,5,25,0%
14373,3154,100,6,60,4%
14374,3154,85,1,55,4%
14375,3154,196,4,175,6%
14376,3155,322,1,24000,16%
14377,3155,200,3,20,0%
14378,3155,441,3,1299,8%
14379,3155,408,1,499,6%
14380,3155,16,1,65,4%
14381,3156,471,3,35,0%
14382,3156,180,1,40,0%
14383,3156,167,3,350,6%
14384,3156,317,2,30000,16%
14385,3156,125,4,40,0%
14386,3157,451,6,3499,10%
14387,3157,377,5,499,6%
14388,3157,450,5,999,8%
14389,3157,229,3,120,6%
14390,3158,179,5,200,6%
14391,3158,344,4,14999,14%
14392,3158,3,5,110,6%
14393,3158,356,1,3499,10%
14394,3158,421,1,1099,8%
14395,3158,94,1,190,6%
14396,3159,76,4,50,0%
14397,3159,98,5,200,6%
14398,3159,244,5,350,6%
14399,3159,392,3,2299,10%
14400,3159,40,3,110,6%
14401,3159,308,2,600,8%
14402,3159,10,4,65,4%
14403,3160,320,2,10000,12%
14404,3160,65,3,50,0%
14405,3161,331,1,35000,18%
14406,3161,482,6,15.13,0%
14407,3162,65,5,50,0%
14408,3162,270,4,700,8%
14409,3162,250,2,700,8%
14410,3162,333,2,18000,14%
14411,3162,226,3,90,4%
14412,3162,331,2,35000,18%
14413,3162,53,4,350,6%
14414,3163,251,1,1500,8%
14415,3163,249,4,350,6%
14416,3163,283,5,1500,8%
14417,3163,173,4,65,4%
14418,3164,330,6,12000,14%
14419,3164,232,5,45,0%
14420,3164,438,5,999,8%
14421,3164,336,1,32000,18%
14422,3164,440,3,1599,8%
14423,3164,151,5,349,6%
14424,3164,339,1,45000,20%
14425,3165,395,1,1299,8%
14426,3165,156,4,199,6%
14427,3166,131,5,180,6%
14428,3166,240,2,65,4%
14429,3166,326,4,25000,16%
14430,3166,306,2,4000,10%
14431,3166,103,2,40,0%
14432,3167,444,3,1299,8%
14433,3167,311,2,15000,14%
14434,3167,343,6,2999,10%
14435,3167,150,3,160,6%
14436,3167,28,3,130,6%
14437,3167,267,5,999,8%
14438,3168,287,4,1500,8%
14439,3168,40,5,110,6%
14440,3169,58,6,160,6%
14441,3169,315,3,7000,12%
14442,3169,168,2,150,6%
14443,3169,298,2,1200,8%
14444,3169,263,2,399,6%
14445,3169,179,1,200,6%
14446,3170,67,5,60,4%
14447,3170,356,4,3499,10%
14448,3170,416,3,799,8%
14449,3171,170,6,320,6%
14450,3171,38,6,80,4%
14451,3171,386,5,2199,10%
14452,3171,199,1,40,0%
14453,3172,56,5,220,6%
14454,3172,210,5,150,6%
14455,3172,311,6,15000,14%
14456,3172,370,4,3499,10%
14457,3173,8,1,70,4%
14458,3173,389,5,1999,8%
14459,3173,300,3,2000,8%
14460,3173,171,2,55,4%
14461,3174,113,2,90,4%
14462,3174,471,1,35,0%
14463,3174,461,4,2499,10%
14464,3174,463,2,4999,10%
14465,3174,144,3,140,6%
14466,3174,159,2,199,6%
14467,3174,1,1,120,6%
14468,3175,447,2,2599,10%
14469,3175,444,2,1299,8%
14470,3175,398,6,999,8%
14471,3175,87,1,60,4%
14472,3175,351,6,799,8%
14473,3175,13,2,250,6%
14474,3175,201,3,50,0%
14475,3176,138,4,200,6%
14476,3176,63,4,140,6%
14477,3176,393,3,499,6%
14478,3176,229,2,120,6%
14479,3177,429,4,1299,8%
14480,3177,135,3,60,4%
14481,3177,327,6,30000,16%
14482,3177,208,1,40,0%
14483,3177,124,1,180,6%
14484,3177,27,4,140,6%
14485,3178,421,5,1099,8%
14486,3178,476,2,120,6%
14487,3178,111,4,40,0%
14488,3178,424,5,799,8%
14489,3178,103,2,40,0%
14490,3178,25,4,90,4%
14491,3179,62,2,160,6%
14492,3179,366,2,199,6%
14493,3179,418,5,699,8%
14494,3179,393,3,499,6%
14495,3179,1,3,120,6%
14496,3179,369,6,2999,10%
14497,3180,279,5,300,6%
14498,3180,248,5,1200,8%
14499,3180,427,5,699,8%
14500,3180,84,3,75,4%
14501,3180,85,4,55,4%
14502,3180,309,4,150,6%
14503,3180,304,3,2500,10%
14504,3181,240,4,65,4%
14505,3181,4,6,60,4%
14506,3181,247,6,600,8%
14507,3181,289,1,1800,8%
14508,3181,270,4,700,8%
14509,3181,373,4,1299,8%
14510,3182,405,2,150,6%
14511,3182,460,3,1999,8%
14512,3183,378,1,1299,8%
14513,3183,362,1,1299,8%
14514,3183,120,6,200,6%
14515,3184,392,2,2299,10%
14516,3184,321,3,14000,14%
14517,3184,406,2,200,6%
14518,3184,491,4,150,6%
14519,3185,409,1,799,8%
14520,3185,53,1,350,6%
14521,3185,24,1,85,4%
14522,3186,461,2,2499,10%
14523,3186,189,4,30,0%
14524,3187,200,6,20,0%
14525,3187,320,6,10000,12%
14526,3188,163,5,200,6%
14527,3188,489,3,80,4%
14528,3188,491,2,150,6%
14529,3188,189,1,30,0%
14530,3188,54,2,200,6%
14531,3188,241,2,60,4%
14532,3188,276,3,900,8%
14533,3189,187,5,70,4%
14534,3189,449,5,1499,8%
14535,3189,251,6,1500,8%
14536,3189,241,2,60,4%
14537,3189,429,1,1299,8%
14538,3189,343,2,2999,10%
14539,3190,242,6,350,6%
14540,3190,206,5,200,6%
14541,3191,17,4,240,6%
14542,3191,288,4,500,6%
14543,3191,254,5,600,8%
14544,3191,356,3,3499,10%
14545,3191,7,1,130,6%
14546,3192,467,1,3999,10%
14547,3192,298,6,1200,8%
14548,3193,428,5,1499,8%
14549,3193,355,5,2199,10%
14550,3193,351,6,799,8%
14551,3193,319,3,45000,20%
14552,3193,474,2,30,0%
14553,3194,157,3,99,4%
14554,3194,204,2,60,4%
14555,3194,234,1,55,4%
14556,3194,88,1,65,4%
14557,3194,93,3,80,4%
14558,3194,493,6,60,4%
14559,3194,475,3,25,0%
14560,3195,259,4,230,6%
14561,3195,467,2,3999,10%
14562,3195,376,2,299,6%
14563,3195,74,4,65,4%
14564,3196,493,3,60,4%
14565,3196,172,2,120,6%
14566,3196,149,3,110,6%
14567,3196,82,5,230,6%
14568,3196,305,6,1500,8%
14569,3197,487,1,120,6%
14570,3197,299,1,7000,12%
14571,3197,451,1,3499,10%
14572,3198,233,5,280,6%
14573,3198,357,5,3799,10%
14574,3198,267,6,999,8%
14575,3198,252,4,400,6%
14576,3199,353,5,2999,10%
14577,3199,34,6,90,4%
14578,3200,483,3,45,0%
14579,3200,212,6,40,0%
14580,3200,400,2,1499,8%
14581,3201,67,2,60,4%
14582,3201,20,6,70,4%
14583,3201,321,6,14000,14%
14584,3201,203,4,80,4%
14585,3202,467,4,3999,10%
14586,3202,218,5,300,6%
14587,3202,233,2,280,6%
14588,3202,442,3,999,8%
14589,3202,389,6,1999,8%
14590,3202,409,3,799,8%
14591,3203,292,2,3500,10%
14592,3203,348,1,1499,8%
14593,3203,160,6,299,6%
14594,3203,248,4,1200,8%
14595,3203,468,2,150,6%
14596,3203,15,4,220,6%
14597,3204,96,5,70,4%
14598,3204,479,3,150,6%
14599,3205,286,3,1200,8%
14600,3205,235,3,12,0%
14601,3205,490,2,200,6%
14602,3206,27,3,140,6%
14603,3206,3,3,110,6%
14604,3206,106,1,150,6%
14605,3206,277,6,350,6%
14606,3206,199,5,40,0%
14607,3206,354,4,1499,8%
14608,3207,321,1,14000,14%
14609,3207,116,6,170,6%
14610,3207,249,1,350,6%
14611,3207,28,1,130,6%
14612,3207,97,3,60,4%
14613,3207,20,1,70,4%
14614,3207,497,5,50,0%
14615,3208,64,3,130,6%
14616,3208,177,6,40,0%
14617,3208,437,6,1499,8%
14618,3208,64,1,130,6%
14619,3209,173,1,65,4%
14620,3209,79,4,85,4%
14621,3210,231,3,100,4%
14622,3210,474,3,30,0%
14623,3210,192,4,299,6%
14624,3210,89,2,70,4%
14625,3210,124,4,180,6%
14626,3210,137,2,160,6%
14627,3210,334,1,6000,12%
14628,3211,152,1,128,6%
14629,3211,339,2,45000,20%
14630,3212,384,2,499,6%
14631,3212,164,6,299,6%
14632,3212,455,2,3999,10%
14633,3212,289,6,1800,8%
14634,3212,332,5,24000,16%
14635,3212,85,1,55,4%
14636,3212,346,6,28999,16%
14637,3213,278,6,1200,8%
14638,3213,442,2,999,8%
14639,3213,252,3,400,6%
14640,3214,29,6,160,6%
14641,3214,210,3,150,6%
14642,3214,200,6,20,0%
14643,3215,455,4,3999,10%
14644,3215,131,3,180,6%
14645,3215,170,3,320,6%
14646,3216,262,6,349,6%
14647,3216,177,3,40,0%
14648,3217,495,3,35,0%
14649,3217,244,3,350,6%
14650,3217,10,1,65,4%
14651,3217,415,6,550,8%
14652,3218,462,2,1499,8%
14653,3218,325,2,9000,12%
14654,3218,142,3,20,0%
14655,3219,5,4,90,4%
14656,3219,197,3,60,4%
14657,3219,489,3,80,4%
14658,3219,263,6,399,6%
14659,3219,49,3,220,6%
14660,3219,105,5,90,4%
14661,3219,406,6,200,6%
14662,3220,16,4,65,4%
14663,3220,409,6,799,8%
14664,3220,430,1,999,8%
14665,3220,215,2,300,6%
14666,3220,82,1,230,6%
14667,3220,190,2,50,0%
14668,3221,497,1,50,0%
14669,3221,9,4,100,4%
14670,3221,330,6,12000,14%
14671,3222,358,6,4299,10%
14672,3222,125,1,40,0%
14673,3222,155,4,125,6%
14674,3223,195,3,250,6%
14675,3223,26,5,150,6%
14676,3223,304,2,2500,10%
14677,3224,408,5,499,6%
14678,3224,491,3,150,6%
14679,3224,334,2,6000,12%
14680,3225,266,4,800,8%
14681,3225,324,4,34000,18%
14682,3225,211,1,55,4%
14683,3226,25,2,90,4%
14684,3226,250,6,700,8%
14685,3227,156,2,199,6%
14686,3227,274,5,1200,8%
14687,3227,474,2,30,0%
14688,3227,231,4,100,4%
14689,3227,362,3,1299,8%
14690,3227,405,2,150,6%
14691,3228,173,3,65,4%
14692,3228,322,4,24000,16%
14693,3228,319,4,45000,20%
14694,3228,99,4,40,0%
14695,3228,428,6,1499,8%
14696,3229,478,5,90,4%
14697,3229,235,4,12,0%
14698,3230,381,5,2499,10%
14699,3230,212,4,40,0%
14700,3230,89,2,70,4%
14701,3230,336,5,32000,18%
14702,3231,80,2,90,4%
14703,3231,478,4,90,4%
14704,3231,265,1,249,6%
14705,3231,413,4,950,8%
14706,3232,350,1,7999,12%
14707,3232,69,3,200,6%
14708,3233,282,2,400,6%
14709,3233,220,6,15,0%
14710,3233,455,3,3999,10%
14711,3233,217,5,50,0%
14712,3233,464,4,1599,8%
14713,3233,58,6,160,6%
14714,3233,71,2,75,4%
14715,3234,394,6,1199,8%
14716,3234,350,5,7999,12%
14717,3235,92,6,90,4%
14718,3235,387,4,1299,8%
14719,3235,200,4,20,0%
14720,3235,377,2,499,6%
14721,3235,345,3,3299,10%
14722,3236,210,5,150,6%
14723,3236,212,1,40,0%
14724,3236,61,2,150,6%
14725,3236,332,5,24000,16%
14726,3236,384,5,499,6%
14727,3236,33,1,250,6%
14728,3236,19,2,300,6%
14729,3237,375,1,1499,8%
14730,3237,142,3,20,0%
14731,3237,423,3,599,8%
14732,3237,56,3,220,6%
14733,3237,493,4,60,4%
14734,3238,213,1,75,4%
14735,3238,275,4,600,8%
14736,3239,205,2,35,0%
14737,3239,397,5,1299,8%
14738,3239,166,6,180,6%
14739,3239,461,5,2499,10%
14740,3239,442,5,999,8%
14741,3240,444,1,1299,8%
14742,3240,378,4,1299,8%
14743,3240,120,1,200,6%
14744,3240,366,3,199,6%
14745,3240,450,4,999,8%
14746,3241,129,2,210,6%
14747,3241,340,2,1200,8%
14748,3241,402,1,399,6%
14749,3241,71,6,75,4%
14750,3241,376,1,299,6%
14751,3241,195,1,250,6%
14752,3241,329,3,45000,20%
14753,3242,151,5,349,6%
14754,3242,392,2,2299,10%
14755,3243,352,2,3499,10%
14756,3243,331,1,35000,18%
14757,3243,35,4,100,4%
14758,3243,264,1,199,6%
14759,3243,42,1,250,6%
14760,3243,434,5,999,8%
14761,3243,438,3,999,8%
14762,3244,67,4,60,4%
14763,3244,311,1,15000,14%
14764,3244,265,4,249,6%
14765,3244,476,2,120,6%
14766,3244,52,2,300,6%
14767,3244,40,6,110,6%
14768,3245,288,3,500,6%
14769,3245,434,5,999,8%
14770,3245,45,5,400,6%
14771,3245,48,3,180,6%
14772,3245,311,6,15000,14%
14773,3246,453,5,1799,8%
14774,3246,257,2,220,6%
14775,3247,399,2,1999,8%
14776,3247,204,4,60,4%
14777,3247,349,1,42999,20%
14778,3248,116,3,170,6%
14779,3248,131,3,180,6%
14780,3248,240,2,65,4%
14781,3248,418,2,699,8%
14782,3248,200,2,20,0%
14783,3248,178,2,150,6%
14784,3248,303,5,6000,12%
14785,3249,463,5,4999,10%
14786,3249,452,3,1599,8%
14787,3249,395,2,1299,8%
14788,3249,295,6,2500,10%
14789,3249,328,5,23000,16%
14790,3249,460,6,1999,8%
14791,3250,77,1,80,4%
14792,3250,405,4,150,6%
14793,3250,243,2,70,4%
14794,3250,92,1,90,4%
14795,3250,235,3,12,0%
14796,3251,391,3,1799,8%
14797,3251,288,3,500,6%
14798,3251,427,3,699,8%
14799,3251,119,1,70,4%
14800,3252,351,3,799,8%
14801,3252,259,6,230,6%
14802,3253,462,6,1499,8%
14803,3253,473,3,50,0%
14804,3253,354,2,1499,8%
14805,3253,493,1,60,4%
14806,3253,471,1,35,0%
14807,3253,471,4,35,0%
